Dialogue_ID	Utterance_ID	Utterance	label
562	7	okay!  this is it!  we're gonna get married!	ag
562	8	are you sure you wanna do this?	q
562	9	well, hello, mrs. ross!	g
562	10	well, hello, mr. rachel!	g
562	11	wait!  okay!	oth
563	0	would you ever be a surrogate for anyone?	q
563	1	it depends on who asked.	ans
563	2	what if i asked?	q
563	3	oh, mon, sure.	ans
563	4	really?	q
563	5	yes.  you're not asking are you?	q
563	6	no.	ans
563	7	yes! totally!	ag
563	8	oh! thank you! thank you! thank you! yes! thank you!	a
564	0	you…are…not going to believe it! joshua came into work today, and guess what happened?	s
564	1	he asked you out?!	q
564	2	no. but i was showing him some cufflinks and i felt his pulse.	ans
564	3	saucy!	oth
564	4	what are these?	q
564	5	electrical plans for the building.	ans
564	6	okay, okay, okay should i be scared?	q
564	7	i know that switch does something, okay?	ans
564	8	so-so i went down to city hall and got these.	s
564	9	all i had to do was pay $25 and wait in line for three hours.	s
564	10	wow! if only more people knew.	s
565	0	uh-oh-okay. uh-oh-okay. i know what you all are thinking. but chandler is in	s
565	1	yeah! no that's what i was thinking.	s
565	2	so i'm asking you please, take a moment before you judge me.	c
565	3	oh, nobody's judging you.	s
565	4	oh! okay!  you, mister right place at the right time, call me!	ag
566	0	oh man!	g
566	1	i want that place so much!!	s
567	0	i was so sure that was gonna work!	o
568	0	there's twelve bucks i'll never see again!	s
568	1	all right honey, we'd better go if we wanna catch that movie.	s
568	2	bye!	g
568	3	bye!	g
568	4	bye chandler!   i miss you already.	g
568	5	okay, did you see that?! with the inappropriate and the pinching!!	q
568	6	actually, i did!	ans
568	7	okay, so now do you believe that she's attracted to me?	q
568	8	ohhh, oh my god! oh my god! she knows about us!	ans
568	9	are you serious?	q
568	10	phoebe knows and she's just trying to freak us out! that's the only explanation for it!	s
568	11	okay but what about y'know my pinchable butt and my bulging biceps—she knows!	s
569	0	ross, umm, you've been in there for a long time. i'm starting to get kinda freaked out.	s
569	1	all right, i'm coming out. hey, can you turn the lights off.	c
569	2	no, let's just leave the lights on.	dag
569	3	oh my god!	oth
570	0	you wanna go right now? 'cause i'll take you right now, buddy! you wanna go?	q
570	1	oh fine.	ans
570	2	ready?  wrestle!	s
570	3	okay, y'know what uh, actually, that's great. that helps a lot. thanks.	o
571	0	all right now remember, something this big and long is going to be difficult to manuver, fortunately i have a lot of experience in that area.	s
571	1	can we please focus here, a naked man's life hangs in the balance!	s
571	2	i'm telling you he's dead. what we are about to have here is a dead fat guy on a stick.	s
571	3	all right, ladies and gentlemen, let's poke.	c
571	4	steady.	s
571	5	steady.	s
571	6	okay, a little higher.	s
571	7	careful of the angle.	s
571	8	okay, okay, we're approaching the window  thread the needle.	s
571	9	thread the needle.	c
571	10	he's alive! he's a-live!!!	s
571	11	and yet, we're still poking him.	s
571	12	okay, retract the device, retract the device.	s
571	13	he does not look happy.	o
571	14	hey-hey, now he's showing us his poking device.	s
571	15	hey, that's never gonna make it all the way over here, buddy!	o
572	0	well they have uh, some unusual pet names for each other.	s
572	1	including umm, evil bitch and uh, sick bastard.	s
572	2	oh god oh!	oth
572	3	contraction!	s
572	6	are you looking at her?!	q
572	7	no!	ans
572	8	don't you look at her you sick bastard!	c
572	9	honey i swear! i wasn't looking at her!	dag
572	10	she's in labor! you like that you sick son of a bitch!	s
572	11	umm. umm, i'm-i'm just gonna—	s
572	12	see? see? it was because you were looking fat pervert!	o
572	13	no-no, i'm…i'm sure no one was looking. just want some privacy.	dag
572	14	you miss your girlfriend?	q
572	15	just ignore them.	ans
572	16	ross.	g
572	17	what? what?	q
572	18	he's looking at me.	s
572	19	hey! you wanna live to see your baby?!	q
572	20	don't you talk to my husband like that you stupid bastard!	s
573	0	pat sajak?	q
573	1	yep!	ans
573	2	alex trebek?	q
573	3	oh, of course!	ag
573	4	chuck woolery?	q
573	5	definitely! phoebe, you will not find a single game show host, who's ass i cannot kick.	ag
573	6	say it!	oth
573	7	say we are unagi!	s
573	8	it's not something you are! it's something you have!	s
573	9	say it!	oth
573	10	y'know what? i can easily get out of this, but there is a chance you can get very, very hurt!	s
574	0	hey, rach, can i borrow your eyelash curler, i think i lost mine.	q
574	1	yeah, it's in there.	ans
574	2	oh! ohh! oh!!	b
574	3	joey, can i talk to you for a second?	q
574	4	oohh!! ohh! oh-oh-oh! oh-oh!!	b
574	5	oooooooooooooohhhhhhhhhhh	b
574	6	yes. yes.	ag
574	7	you?!  and-and you?!	q
574	8	yes, but you cannot tell anyone! no one knows!	ans
574	9	how?! when?!	q
574	10	it happened in london.	ans
574	11	in london!!!	q
574	12	the reason we didn't tell anyone was because we didn't want to make a big deal out of it.	ans
574	13	but it is a big deal!! i have to tell someone!	s
574	14	no-no-no-no-no! you can't!	dag
574	15	please? please?! we just don't want to deal with telling everyone, okay? just promise you won't tell.	c
574	16	all right! man, this is unbelievable! i mean, it's	oth
574	17	i know, it's great!	ag
574	18	aww, i don't want to see that!	s
574	19	we're so stupid! do you know what's going on in there? they're trying to take joey!	q
575	0	and my second grade teacher was ms. thomas, and my first grade teacher was mrs. cobb.	s
575	1	mrs., mrs. gobb?	q
575	2	no cobb, as in cobb salad.	ans
575	3	now, what exactly is in a cobb salad?	q
576	0	what're we gonna do? what're we gonna do?	q
576	1	uh, uh, we'll flip for it. ducks or clowns.	ans
576	2	oh, we're gonna flip for the baby?	q
576	3	you got a better idea?	q
576	4	all right, call it in the air.	ans
576	5	heads.	oth
576	6	heads it is.	oth
576	7	yes! whew!	ag
576	8	we have to assign heads to something.	s
576	9	right. ok, ok, uh, ducks is heads, because ducks have heads.	ag
576	10	what kind of scary-ass clowns came to your birthday?	q
577	0	okay, some tricks of the trade.	s
577	1	now, i've never been able to cry as an actor, so if i'm in a scene where i have to cry, i cut a hole in my pocket, take a pair of tweezers, and just start pulling.	s
577	2	or ah, or, let's say i wanna convey that i've just done something evil.	s
577	3	that would be the basic 'i have a fishhook in my eyebrow and i like it'  okay, let's say i've just gotten bad news, well all i do there is try and divide 232 by 13.	s
577	4	and that's how it's done.	s
577	5	great soap opera acting tonight everybody, class dismissed.	oth
577	6	hey, mr. trib.	g
577	7	hey-hey.	g
578	0	then i'm gonna have to ask you to keep it down.	s
578	1	who are you?	q
578	2	hi, i'm eric, i'm gonna be chandler's new roommate.	ans
578	3	i'm chandler's new roommate.	ans
578	4	i-i-i don't think so.	dag
578	5	i could be chandler's new roommate.	s
578	6	but, he told me over the phone.	s
578	7	he told me in person.	s
578	8	that's weird.	s
578	9	well, i'm going to go into my new apartment now.  ehh!	s
579	0	hey! look who i found!	s
579	1	oh, hey guys!	g
580	0	y'know, birds have a very good sense of direction, and i thought maybe they could help us find where the presents are hidden.	o
580	1	yes, if the presents are hidden south for the winter.	ag
581	0	or we could just follow your clever jokes – any ideas?	q
582	0	didn't think so!	ans
583	0	okay, c'mon guys, show us where the presents are!	oth
583	1	oh, the duck seems to think that monica got me garbage! hmm, i wonder what i could get monica that's as good as garbage?	a
583	2	hmm, how about my azzz?	q
583	3	hey, this is hollow.	ans
583	4	what?	q
583	5	this bench, it's hollow! i can't believe i never knew that!  oh, the presents!!!	ans
583	6	no, don't look directly at them!	dag
583	7	what?	q
583	8	alright, no, we could look at them!	ans
583	9	i	oth
584	0	hi! i'm so glad you're here, but it's gonna be a while. i-i wished you'd called first.	s
584	1	oh that's all right, i'm coming back later with your father.	ag
584	2	oh good.	oth
584	3	i actually needed to talk to you before the birth.	s
584	4	okay, what's up?	q
584	5	i brought something that i want to give you, assuming of course that you want it.	a
584	6	ma, you're asking me to marry you?	q
584	7	this is your grandmother's engagement ring, i want you to give it to rachel.	ans
584	8	mom no, come on! thank you.	c
584	9	just hear me out!	s
585	0	maybe this would've happened if i'd been more nurturing, or i'd paid more attention, or i... had a uterus.	s
585	1	i can't believe this!	s
585	2	i know no, no, y'know you don't deserve this, you don't ross.	ag
585	3	you're, you're really, you're so good.	s
585	4	thanks.	a
585	5	and you're so sweet.  and you're kind	a
585	6	thanks.	a
585	7	wait, wait, wait, wait, wait.	c
585	8	okay, it's okay.	ag
585	9	wait, wait, wait.	c
585	10	my foot is stuck in the pocket.	s
585	11	what?	q
585	12	no, i can't get it out.	ans
586	0	rachel?	q
587	0	yeah.  hi mark!	ans
587	1	hi. i just talked to joanna, and she loves you. you got it, you got the job.	s
587	2	oh, i did!	s
587	3	yes.	ag
587	4	oh my god!!	oth
587	5	congratulations...oh..wow	a
588	0	i can't believe i did this! what an idiot!	s
588	1	oh, stop beating yourself up!	c
588	2	people make mistakes!	oth
588	3	these things happen!	s
588	4	there aren't any message you've forgotten to give me are there?	q
588	5	apparently you're not very good at it!	ans
588	6	i	oth
589	0	philadelphia.	oth
589	1	oh my god! so was she! oh, i've got-i've got goose bumps.	oth
589	2	really?	q
589	3	well, y'know i'm wearing layers and it's warm.	ans
589	4	yeah.	s
589	5	but if—no look, okay. these jerks might not care about you, but the universe does! and that says a lot!	s
589	6	did you hear that?!	q
589	7	i don't need you guys to care about me!	ans
589	8	because the universe cares!	o
589	9	the whole universe!	o
589	10	i really wished they'd care just a little bit though.	s
590	0	i like this one.  it seems to say,  i love you and that's why i have to kill you.	s
590	1	they can't all be bad.  find the one where you make your bedroom eyes. ohh, there it is.	o
590	2	oh my god! those are my bedroom eyes?! why did you ever sleep with me?	q
590	3	do you really want to pull at that thread?	q
590	4	i'm having a really good time!	s
590	5	me too! i'm sorry that guy in the subway licked your neck.	ap
590	6	ohh. no that's okay, he's a friend.	a
590	7	hey uh, i don't mean to be presumptuous but i have these two tickets to the ballroom dancing finals tomorrow night if you want to go?	s
590	8	yeah, i… well y'know i-i mean i missed the-the semi-finals, so i'd just be lost.	ag
590	9	i know it's really lame, but i got these tickets from my boss and—oh no! no! no! my god!	a
590	10	okay, don't freak out. i'll go.	c
590	11	no it's… uh, my ex-wife whitney is out there. i cannot deal with her right now. that woman is crazy!	s
590	12	okay, i know. hold on.  hey ross?	ag
590	13	yeah?	ag
590	14	yeah, umm that's whitney , kyle's ex-wife out there, now do you think that you can y'know divert her so that we can slip out?	ag
590	15	what?! no!	q
590	16	well okay but i have two tickets to the ballroom dance finals.	ans
590	17	look, i don't think so pheebs.  all right, i'll do it. but just because you're a friend.	o
591	0	well, i-i-i'm done with this. you want anything ross? sports? international? apartment listings?	q
591	1	i'll take sports.	ans
591	2	mine!	oth
591	3	all right. uhh, international.	ag
592	0	okay, look, i-i know what you guys are going to say	s
592	1	you two will have very hairy children.	s
592	2	okay, i didn't know you would say that.	dag
592	3	ross! janice?!	g
592	4	all right, hold on!	ag
592	5	hold on.	c
592	6	hold on.	c
592	7	this is ross, okay?	g
592	8	he's our friend.	s
592	9	he obviously went crazy.	s
592	10	he obviously lost his mind.	s
592	11	so are you actually gonna see her again?	q
592	12	phoebe! don't put ideas in his head!	c
592	13	damnit phoebe!!	oth
593	0	hey, don't we have to...	s
593	1	yeah, we got, um-hmm.	s
593	2	umm, i think you're really, really great...	o
593	3	oh god!	oth
593	4	here we go again.	s
593	5	why does this keep happening to me?	q
593	6	is it something i'm putting out there?	q
593	7	is this my fault?	q
593	8	or am i just nuts?	q
593	9	i-i-i-i-i don't know, i don't know what to say.	ans
593	10	hey buddy, this is a family place, put the mouse back in the house.	s
594	0	wait!	c
594	1	terry!	g
594	2	please!	c
594	3	look, i just lost my other job.	s
594	4	okay?	ag
594	5	you have no idea how much i need this.	s
594	6	please, help me out, for old times sake.	oth
594	7	this poor guy's been in a coma for five years. it's hopeless.	s
594	8	it's not hopeless! dr. stryker ramoray's a miracle worker. look, here he comes.	dag
594	9	good morning.  drake, it's your brother stryker. can you hear me?	g
